,Unnamed: 0,Unnamed: 0.1,Audioguida,Circoscrizione,Comune,Descrizione,Descrizione breve,Email,Evento della vita,Fonte,Galleria immagini,Immagine,Impianto gestito da,Indirizzo,Indirizzo web,Informazioni,Leggi le informazioni dettagliate,Nominativo contatto,Riferimento,Scheda,Tags,Telefono,Tipologia di luogo,Titolo,Video,address,lat,lon,modified,published,remoteId,Province,Street,Number,CAP,Type,Tipologia di luogo en
1759,2365,16,,,Baselga di Pinè,"Oggi della frazione di Ricaldo rimane solo una indicazione geografica, perché ormai il paesino è unito sia a Baselga-Serraia che a Sternigo dalle costruzioni che sono venute sorgendo in questi ultimi anni lungo questa costa soleggiata e riparata dai venti. La località di Serraia, per la sua posizione sul lago e quale punto di passaggio obbligato verso l’interno dell’Alta Valle, viene a costituire oggi il punto più importante dell’Altopiano. Il nome di Ricaldo significa Rio Caldo e sta probabilmente ad indicare una polla d’acqua minerale che, fra le molte con acqua normale, sgorga dalle rocce del monte Roggia.Nei primi anni del 1700 sappiamo che a Ricaldo viveva la famiglia dei conti Schrek, che qui aveva anche dei possedimenti. Fu proprio questa famiglia a far costruire, nel 1713, l’antica chiesa di Ricaldo dedicata agli Angeli Custodi.","La chiesetta di Ricaldo è dedicata agli Angeli Custodi e fu edificata nei primi anni del 1800. Nel 2001 è stata restaurata e inaugurata con una piccola festa del paese. Il nucleo del paese vecchio è situato sulle pendici del monte Roggia, con un’ottima esposizione.",,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/ricaldo2/55237-1-ita-IT/Ricaldo.jpg,,,,,,,,,,,Punto di interesse,Ricaldo,,ricaldo,46.13555,11.248222,2014-06-05T14:49:52+02:00,2014-06-05T14:49:52+02:00,c6d9a1d927ce633db3c7f36380c3e91d,TN,,,,PointOfInterest,Point of interest
1760,2366,17,,,Baselga di Pinè,"Il nome di Rizzolaga risale ai vocaboli in lingua romanza “ciòr” e “aga” ossia prendere l’acqua. Le pendici del Monte Ceramont nella zona di Rizzolaga presentano molte sorgenti di ottima acqua: ciò che, unitamente all’ottimale esposizione a Sud, ha costituito sicuramente un presupposto ricercato e necessario per l’iniziale insediamento abitativo. Rizzolaga nel passato è stata una delle frazioni che per più lungo tempo ha conservato le caratteristiche tradizionali della economia povera dei paesi di montagna. Della frazione di Rizzolaga fa parte anche il nucleo abitato di Campolongo, posto più in basso e diviso dalla strada provinciale. Un tempo era detto “Al Sant”. Il gruppo abitativo è citato come “Campolungum” in un documento del 1528.
Sulla piazzetta di Campolongo c’è una fontana con vasca di pietra; sul bordo della strada provinciale nei pressi di un incrocio, c’è il vecchio, ricostruito capitello del Sant.La dolce e verde spiaggia che si trova sulla sponda a sud del lago delle Piazze, costituisce un richiamo per molti turisti durante l’estate.","La frazione di Rizzolaga si trova a 1074 m sul livello del mare. Oltre alla località omonima, fa parte della frazione anche la località Campolongo. ",,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/rizzolaga-campolongo2/55246-1-ita-IT/Rizzolaga-Campolongo.jpg,,,,,,,,,,,Punto di interesse,Rizzolaga - Campolongo,,rizzolaga,46.146547,11.264078999999999,2014-06-05T14:54:05+02:00,2014-06-05T14:54:05+02:00,292cb5624906503389a4ac67cb283422,TN,,,,PointOfInterest,Point of interest
1761,2367,18,,,Baselga di Pinè,"La storia della frazione si fonde con la storia della sua chiesa che è dedicata a San Mauro, un santo benedettino. La più antica testimonianza storica dell’esistenza del paese riguarda infatti la presenza della “Pieve di S. Mauro”: è un documento del 1220. Il colle sul quale la chiesetta è stata costruita, nei secoli remoti doveva rappresentare un qualche punto importante; la dimostrazione sono i ritrovamenti di vecchie tombe e di monete romane. Oggi la chiesa è una costruzione che oltre a conservare un proprio valore artistico, rappresenta soprattutto e riassume le storie delle tradizioni cristiane e della vita sociale della Valle di Piné nei secoli passati.Il paese di S. Mauro è posto su un dosso morenico che è adagiato sulle rocce diporfido, ed è situato sulla sponda sinistra del rio Silla.",San Mauro è una località del comune di Baselga di Piné: la località più piccola dell'intero comune.,,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/s.-mauro2/55255-1-ita-IT/S.-Mauro.jpg,,,,,,,,,,,Punto di interesse,S. Mauro,,s mauro baselga di pinè,46.12504600000001,11.222631,2014-06-05T14:55:51+02:00,2014-06-05T14:55:51+02:00,e4fdc2ca3d27ebd4745790408b225b1d,TN,s mauro,,,PointOfInterest,Point of interest
1762,2368,19,,,Baselga di Pinè,"Il nome del paese secondo Malfatti può derivare da Strame, mentre secondo E. Lorenzi “Sternigo come Sternai” per luogo sassoso. Sternigo ha una tradizione di –caradori – coloro cioè che con il carro provvedevano ad eseguire i trasporti e assicuravano un collegamento commerciale di scambio anche con zone molto lontane: capussi, torba e legname, in cambio di vino e granoturco.Quasi tutte le vecchie abitazioni sono state ristrutturate in questi decenni, pur conservando le caratteristiche originarie. Oltre 20 anni fa, anche favorita dalla ottima esposizione della località, è iniziata un’attività di floricoltura che si è andata progressivamente sviluppando.","Sternigo è una frazione di Baselga posta a 1034 m sul livello del mare. Punto di riferimento del paese è la chiesetta dedicata a S. Giuliana, di cui si ha memoria fin dal 1673 (quando per la prima volta è stata nominata sugli incartamenti del tempo). La frazione è composta dalla parte alta (Sternigo) e da una parte confinante con il Lago della Serraia, chiamata Sternigo al Lago. ",,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/sternigo2/55264-1-ita-IT/Sternigo.jpg,,,,,,,,,,,Punto di interesse,Sternigo,,sternigo,46.141106,11.258261,2014-06-05T14:58:32+02:00,2014-06-05T14:58:32+02:00,8c76cf124cb8631847b635d9720248da,TN,,,,PointOfInterest,Point of interest
1763,2369,20,,,Baselga di Pinè,"Il nome di Tressilla può significare – fra le acque del Silla – o anche – le tre diramazioni del Silla.La chiesetta di Santa Lucia, patrona della Frazione, è stata costruita nel primo decennio del 1700. A Tressilla si ricordano i – coradori – i quali, con le loro bestie e grossi carri trasportavano sia il legname che il porfido. D’inverno trainavano per le strade – el slitton – per aprire uno spazio nella neve. Un’altra attività che è ormai scomparsa anche nel ricordo, era a Tressilla quella dell’allevamento del baco da seta. A Tressilla c’è sempre stata nei secoli, così come a San Mauro, l’attività della estrazione del porfido. Attualmente il lavoro nelle cave di porfido, alcune delle quali gestite da imprenditori locali e l’attività della posa dei cubetti, occupano buona parte della mano d’opera maschile.","La frazione di Tressilla è il primo nucleo di case che si incontra percorrendo da Trento la strada SP83, è posto tra i 914m del nucleo vecchio del paese, tradizionalmente chiamata ""Tresila basa"" e i 990m del ""Dos de Tresila"", ovvero la parte a monte dell'abitato. ",,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/tressilla2/55273-1-ita-IT/Tressilla.jpg,,,,,,,,,,,Punto di interesse,Tressilla,,tressilla,46.128796,11.237227,2014-06-05T15:01:32+02:00,2014-06-05T15:01:32+02:00,d06bf85c998046185cbd6bb9944b4e7d,TN,,,,PointOfInterest,Point of interest
1764,2370,21,,,Baselga di Pinè,"II nome di Vigo deriva dal latino – vicus – villaggio – o anche podere. Il primo accenno storico dell’esistenza di questo centro abitato compare in un documento del 10 settembre 1220, nel quale, a testimoniare sui diritti del Vescovo di Trento, nella Valle di Piné si trovano presenti “…Tridentinus de Vigo…et Ramboldino di Vigo”.
Le costruzioni antiche di Vigo rispettano anch’esse le modalità costruttive del Medioevo. Da Vigo una strada, selciata ancora in qualche tratto, si dirige verso il nucleo abitato dei Ferrari, posto in una conca fra i prati alla base del piccolo e roccioso Doss del Bagol. La chiesetta dei Ferrari, con il piccolo campanile, è dedicata alla Madonna Ausiliatrice. La chiesetta è stata costruita a ricordo dell’epidemia di colera del 1836.
Ferrari è in una posizione pianeggiante, attorniato da prati e da campi coltivati, molti a fragole.La località Ferrari è un insieme di case che dalla frazione di Vigo della quale fa parte, si estende fino a Montagnaga e comprende gran parte del Biotopo del Laghestel. ","La frazione di Vigo si trova a 972 m sul livello del mare. Il punto di riferimento della frazione è la chiesetta di S.Giuseppe, edificata nella prima meta del 1600 e consacrata nel 1652. Dal prato antistante la chiesetta è possibile ammirare i monti del trentino, dalla Paganella alla Vigolana, al monte Bondone, dalle cime del Brenta a quelle di Stenico. La frazione è divisa nelle località di Vigo e di Ferrari.",,,,,/var/baselgapine/storage/images/territorio/informazioni-utili/frazioni/vigo-ferrari2/55282-1-ita-IT/Vigo-Ferrari.jpg,,,,,,,,,,,Punto di interesse,Vigo - Ferrari,,vigo ferrari baselga di pinè,46.125135,11.239933,2014-06-05T15:05:12+02:00,2014-06-05T15:05:12+02:00,982d5ff5853b5106dd5938fa31e1f964,TN,vigo ferrari,,,PointOfInterest,Point of interest
1765,2371,0,,,Telve di Sopra,"La stalla, con le sue novantacinque poste, è molto funzionale sia per dimensioni che per l’efficace sistema di smaltimento delle deiezioni. Anch’essa è costruita in laterizio intonacato, con la copertura in lamiera grecata.La malga è fornita di servizi igienici e acquedotto e di vasche di raccolta per il letame. Il bestiame utilizza anche la stalla ed il pascolo di Valsolero di Sopra il cui latte viene trasportato con dei bidoni alla cascina di Valsolero di Sotto, dove viene lavorato nel minicaseificio rifatto a nuovo negli anni ’90. Il pascolo, da ripido a molto ripido, è di buona qualità e molto esteso, disseminato però di pietrame ed abbisognerebbe della costruzione di canalette per la concimazione.Come arrivare:Per raggiungere questa bella malga occorre salire la Val Calamento fino al bivio nei pressi della Malga Valtrighetta che si lascia a sinistra per continuare diritto verso il Passo del Manghen. Si imbocca così la Valsolero giungendo, in pochi minuti, alla malga omonima posta accanto alla strada su di un tornante.Continuando a percorrere la stretta strada provinciale n°31 che sale al Passo del Manghen, si transita accanto alla Malga Valsolero di Sopra. E' questa una lunga costruzione rettangolare, utilizzata per la mungitura ed il ricovero del bestiame mentre la malga omonima più in basso, dove in un ampia cucina troneggia un gran camino, assolve anche la funzione d'abitazione per i malgari.Altitudine: 1538 mtProprietà: Comune di TelveGestione: Remo StroppaCasaro: Sonia MicheliAnimali presenti: vacchePeriodo alpeggio: 9 giugno - 10 settembreVendita diretta in malga: SìRistorazione: NoPernottamento: NoPartenza escursioni: Telve (in auto: 15 km circa)Fondo stradale: asfaltoPartecipa al progetto Adotta una Mucca  Per informazioni: 


Tel: +39 (0461) 766459

Cell: +39 (348) 2401759


","La malga, totalmente ristrutturata nei primi anni ’50, presenta una tipologia costruttiva e architettonica molto diversa rispetto a quella tradizionale, sviluppandosi su più piani e con altezze diverse ed essendo costruita in laterizi intonacati di colore giallo.",,,,,,,,,,,,,,,,Punto di interesse,Malga Valsolero di Sotto,,telve,46.070124,11.480232,2014-06-12T13:56:46+02:00,2014-06-12T13:56:46+02:00,e228f1d7d73c166077545bb559530c3f,TN,,,,PointOfInterest,Point of interest
1766,2372,1,,,Telve di Sopra,"Come arrivare:Raggiunta l'alta Val Calamento e il bivio per la Valsolero ed il Passo del Mànghen, si scende accanto a Malga Valtrighetta m 1.434. Qui si lascia l'auto, per proseguire lungo una strada asfaltata. L'escursione tra i boschi e pascoli porta alla malga dopo 40 minuti di cammino. In alternativa si può raggiungere in auto la malga, senza permesso di alcun tipo.Altitudine: 1623 mtProprietà:Comune di Telve di SopraGestione e Casaro: Teresa BorgognoAnimali presenti: capre e vacchePeriodo alpeggio: 15 giugno - 30 settembreVendita diretta in Malga: SìRistorazione: NoPernottamento: NoPartenza escursioni: Telve in prossimità di Malga Valtrighetta in Val Calamento (a piedi: dislivello: +198 m, tempo: 0.40 h, difficoltà: Itinerario Turistico) raggiungibile in auto km 2.00Fondo stradale: asfaltoPer informazioni, Teresa: 349 2981277municipio: Tel: 0461766001 - 3666875720","Viene lavorato e venduto il proprio prodotto.Formaggio: di capra e di vaccaRicotta: di capra e di vaccaBurro: di vacca
La zona è molto frequentata e sulla strada sottostante sono numerose le piazzole attrezzate per il ""picnic"".La malga si trova in condizioni ottimali: è fornita di servizi igenici, impianto di illuminazione elettrica, mungitrice, di tutta l'attrezzatura per la lavorazione del latte e di un nuovo acquedotto. La stalla può contenere circa novanta capi ed è di muratura con sassi a vista come la cascina che comprende cucina, caseificio, magazzino per il formaggio ed i l burro e due stanze con cinque posti letto.",,,,,/var/telvedisopra/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/malga-casabolenga/15450-3-ita-IT/Malga-Casabolenga.jpg,,,,,,,,,,,Punto di interesse,Malga Casabolenga,,"Telve di Sopra,  via Fratte Trentino-Alto Adige, Italia",46.07135200000001,11.471672,2019-08-19T19:36:51+02:00,2014-06-12T14:03:14+02:00,e8e3fc5a843c2b0b0a0a4529a39ef01d,TN,via fratte,,,PointOfInterest,Point of interest
1767,2373,2,,,Telve di Sopra,"La struttura, un tempo era adibita completamente ad uso malga con 200 capi di bestiame da latte, più le manze e le capre. È stata “caricata” fino agli anni ’60. Poi l’attività agricola, come attività principale, è stata via via abbandonata e così la pratica dell’alpeggio, in particolare a Ezze, vista la scomodità.
Nel 1992, grazie ai contributi comunitari e alla volontà dell’amministrazione comunale, la malga è stata ristrutturata. Una parte è stata destinata ad abitazione del malghese, una parte a barco per gli animali e una parte a struttura ricettiva. Nel 2005 si è aggiunta un’ulteriore parte che va a completare l’edificio che è ora a forma di T.
Malga Ezze ben si adatta ad essere utilizzata per colonie e campeggi estivi. Dispone di 30 posti letto, un locale cucina, un locale ricreativo, tre bagni, due docce.Numerose le possibilità di escursioni e di completa “immersione” nella natura.","La struttura di Malga Ezze sorge nell’alta Val di Fregio (laterale alla Val Calamento), ai piedi del Sasso Rotto, a 1954 m. di quota.",,,,,/var/telvedisopra/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/malga-ezze/13149-1-ita-IT/Malga-Ezze.jpg,,,,,,,,,,,Punto di interesse,Malga Ezze,,telve di sopra,46.071546999999995,11.471645,2014-05-22T14:56:51+02:00,2014-04-16T11:26:42+02:00,607116d2b1b03cbc60d3a27119ba9264,TN,,,,PointOfInterest,Point of interest
1768,2374,3,,,Telve di Sopra,"La struttura viene concessa in uso a quanti ne fanno richiesta, sulla base della disponibilità: informazioni presso gli uffici comunali.
Non è dotata di bivacco. Proseguendo sulla strada si arriva a Malga Serra, raggiungibile anche dal sentiero SAT 315, base di partenza per raggiungere Malga Ezze.","Malga Pozza è raggiungibile da Telve proseguendo per la strada provinciale del Passo Manghen fino al Ponte del Salton, prima della loc. Calamento. Dal Ponte si lascia l’auto e si prosegue a piedi per circa 1,5 km per comoda strada forestale. A questo punto ci si trova di fronte a due costruzioni, la prima adibita a deposito, l’altra attrezzata di cucina, servizi e saletta con caminetto.",,,,,/var/telvedisopra/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/malga-pozza/13158-1-ita-IT/Malga-Pozza.jpg,,,,,,,,,,,Punto di interesse,Malga Pozza,,telve di sopra,46.071546999999995,11.471645,2019-08-19T19:37:48+02:00,2014-04-16T11:30:17+02:00,504df83ee640ed36a52806240d162a9b,TN,,,,PointOfInterest,Point of interest
1769,2375,4,,,Telve di Sopra,"A nord ovest dell’abitato si trova una caratteristica chiesetta costruita dal volontariato locale negli anni ’80.Proseguendo per strada bianca si raggiunge la loc. Orna, da dove si prosegue per sentiero mulattiera fino alla forcella di Lavoschio dove si trova un capitello costruito dai cacciatori.","Località a 1300 metri di quota, raggiungibile dall’abitato di Campestrini (frazione del comune di Torcegno) per strada asfaltata. Le casette che vi si trovano sono utilizzate come residenza estiva.",,,,,/var/telvedisopra/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/porchera/13167-1-ita-IT/Porchera.jpg,,,,,,,,,,,Punto di interesse,Porchera,,frazione campestrini,46.078666999999996,11.451929,2014-05-22T14:55:24+02:00,2014-04-16T11:32:24+02:00,3d726d1356c8666717f30c621eab4735,TN,frazione campestrini,,,PointOfInterest,Point of interest
1770,2376,5,,,Telve di Sopra,"La chiesetta antica che vi sorgeva era dedicata a S. Francesco, ora tale struttura è privata e non più adibita a culto. Al suo posto è stata eretta una nuova costruzione dove viene celebrata la S. Messa festiva nei mesi di luglio e agosto.
Il torrente che percorre la valle è il Ceggio (il ramo che scende da Sette Selle).
Luogo tranquillo posto a 1450 metri di quota, raggiungibile a piedi in inverno in quanto la strada non viene aperta in caso di neve, dove si assaporano le caratteristiche delle varie stagioni.Dalla conca prativa di Suerta sale, lungo i vasti ed ondulati pascoli della Valle di Sette Selle, il sentiero SAT 312 che, passando per la omonima malga, farà avvicinare al Sasso Rotto attraverso una enorme distesa di massi,  arrivando alla Forcella di Sasso Rotto dalla si prosegue per il sentiero 343 se si vuole arrivare in vetta. Dalla Forcella di Sasso Rotto ha inizio il sentiero ” Fratelli Giuliani” che risale interamente la cresta Sud (l’itinerario, per l’esposizione e la difficoltà di numerosi passaggi, è da considerare una via d’arrampicata e va affrontata come tale).","Il pianoro su cui sorge la località è raggiungibile dalla loc. Campestrini (frazione del comune di Torcegno) percorrendo alcuni chilometri in auto. Le casette sono sparse in piccoli agglomerati, utilizzate come seconde case nel periodo estivo.",,,,,/var/telvedisopra/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/suerta/13176-1-ita-IT/Suerta.jpg,,,,,,,,,,,Punto di interesse,Suerta,,campestrini,46.078691,11.456174,2014-05-22T14:54:54+02:00,2014-04-16T11:33:57+02:00,6b4cb6f4af44ba76e0310d26366be4f1,TN,,,,PointOfInterest,Point of interest
